,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
4285,darbhanga,0,in,2018-04-02 23:19:05,51,26.16,85.9,81.76,4.63
4286,ayr,92,au,2018-04-02 23:19:05,100,-19.58,147.4,74.56,22.19
4287,gushi,0,cn,2018-04-02 23:19:05,84,32.17,115.65,78.79,2.95
4288,acayucan,5,mx,2018-04-02 22:50:00,94,17.95,-94.91,77.0,5.64
4289,sokol,92,ru,2018-04-02 23:19:05,100,59.46,40.11,36.13,19.06
4290,chichibu,1,jp,2018-04-02 22:56:00,52,35.99,139.07,69.8,5.82
4291,balyaga,0,ru,2018-04-02 23:19:15,43,51.15,108.93,22.81,3.74
4292,kartaly,0,ru,2018-04-02 23:19:15,66,53.05,60.64,19.66,7.43
4293,tshane,8,bw,2018-04-02 23:19:07,68,-24.02,21.87,61.69,11.23
4294,westwood,1,us,2018-04-02 22:56:00,92,42.21,-71.22,35.6,5.97
4295,temyasovo,8,ru,2018-04-02 22:30:00,85,52.99,58.1,21.2,4.47
4296,south yuba city,1,us,2018-04-02 22:58:00,29,39.12,-121.64,66.2,5.97
4297,ulu-telyak,24,ru,2018-04-02 23:19:08,82,54.91,56.98,31.99,6.76
4298,thibodaux,90,us,2018-04-02 22:40:00,88,29.8,-90.82,73.4,9.17
4299,huanren,92,cn,2018-04-02 23:19:09,84,41.26,125.37,37.39,6.76
4300,orangeville,1,ca,2018-04-02 23:00:00,79,43.92,-80.1,37.4,2.84
4301,gubkinskiy,56,ru,2018-04-02 23:19:09,82,64.43,76.5,1.39,15.26
4302,mapimi,40,mx,2018-04-02 21:43:00,11,25.82,-103.85,86.0,6.93
4303,ha giang,88,vn,2018-04-02 23:19:09,99,22.83,104.99,68.35,2.28
4304,mugur-aksy,68,ru,2018-04-02 23:19:10,76,50.38,90.44,11.74,1.72
4305,loudi,76,cn,2018-04-02 23:19:18,100,27.73,112.0,72.22,3.74
4306,priiskovyy,12,ru,2018-04-02 23:19:10,35,51.93,116.63,24.43,13.13
4307,qitaihe,0,cn,2018-04-02 23:19:19,42,45.77,131.01,37.21,12.46
4308,resistencia,0,ar,2018-04-02 22:00:00,94,-27.45,-58.99,69.8,2.24
4309,bakchar,32,ru,2018-04-02 23:19:11,86,57.02,82.07,23.89,6.64
4310,tres picos,40,mx,2018-04-02 22:46:00,54,16.23,-93.58,82.4,8.05
4311,pascagoula,75,us,2018-04-02 23:03:00,100,30.37,-88.56,73.4,4.7
4312,vicksburg,1,us,2018-04-02 22:53:00,77,32.35,-90.88,69.8,5.82
4313,peque,92,co,2018-04-02 23:19:12,95,7.02,-75.91,64.39,0.94
4314,mto wa mbu,32,tz,2018-04-02 23:19:20,100,-3.38,35.86,63.04,5.64
4315,komatipoort,92,za,2018-04-02 23:19:12,97,-25.43,31.95,67.27,3.4
4316,pleasanton,1,us,2018-04-02 23:00:00,71,37.66,-121.87,60.8,3.06
4317,sidhi,0,in,2018-04-02 23:19:16,40,24.41,81.88,82.93,4.52
4318,kholodnyy,92,ru,2018-04-02 23:19:25,79,62.72,147.95,23.08,8.21
4319,nawa,20,in,2018-04-02 23:19:16,20,27.02,75.0,81.04,4.63
4320,ziro,40,in,2018-04-02 23:00:00,54,27.54,93.82,80.6,4.7
4321,razole,0,in,2018-04-02 23:19:17,93,16.48,81.84,84.55,10.67
4322,van,40,tr,2018-04-02 22:50:00,42,38.51,43.37,48.2,9.17
4323,yokadouma,56,cm,2018-04-02 23:19:26,99,3.52,15.05,69.97,1.83
4324,regen,88,de,2018-04-02 23:19:18,78,48.97,13.13,35.86,2.17
4325,metro,12,id,2018-04-02 23:19:18,100,-5.11,105.31,81.49,4.41
4326,yauya,88,pe,2018-04-02 23:19:27,100,-8.99,-77.29,44.86,0.38
4327,kayes,8,ml,2018-04-02 23:19:19,35,14.44,-11.44,77.8,7.43
4328,diamantino,20,br,2018-04-02 23:19:19,94,-14.4,-56.44,71.14,3.18
4329,yayva,88,ru,2018-04-02 23:19:28,91,59.33,57.26,27.94,12.8
4330,rindal,36,no,2018-04-02 23:19:20,73,63.05,9.21,14.53,2.17
4331,ustyuzhna,76,ru,2018-04-02 23:19:29,93,58.84,36.43,34.69,12.24
4332,suruc,0,tr,2018-04-02 22:50:00,65,36.98,38.42,46.4,11.41
4333,tingo maria,88,pe,2018-04-02 23:19:30,99,-9.29,-76.01,63.76,1.72
4334,velsk,92,ru,2018-04-02 23:19:22,98,61.07,42.1,36.49,20.74
4335,tello,20,co,2018-04-02 22:00:00,88,3.07,-75.14,75.2,3.36
4336,cape coast,12,gh,2018-04-02 23:19:22,96,5.11,-1.24,75.64,3.96
4337,heyang,64,cn,2018-04-02 23:19:22,91,26.1,107.47,66.73,4.41
4338,sabinov,0,sk,2018-04-02 23:00:00,80,49.1,21.1,37.4,1.12
4339,weiser,1,us,2018-04-02 22:53:00,48,44.25,-116.97,39.2,3.36
4340,hansi,76,in,2018-04-02 23:19:32,54,29.11,75.96,80.14,7.2
4341,terrasini,0,it,2018-04-02 22:55:00,66,38.15,13.08,51.8,3.36
4342,devonport,0,au,2018-04-02 23:19:24,73,-41.18,146.36,65.74,10.22
4343,calgary,5,ca,2018-04-02 23:00:00,66,51.05,-114.06,14.0,8.05
4344,san luis,1,mx,2018-04-02 22:57:00,16,32.49,-114.78,78.8,5.82
4345,kannangad,0,in,2018-04-02 23:16:07,95,12.31,75.11,82.93,4.41
4346,praxedis guerrero,1,mx,2018-04-02 22:58:00,10,31.37,-106.02,77.0,21.92
4347,parfino,92,ru,2018-04-02 23:15:14,93,57.97,31.65,31.81,13.35
4348,barguzin,8,ru,2018-04-02 23:19:35,48,53.62,109.63,19.57,2.95
4349,lamont,1,ca,2018-04-02 23:00:00,40,53.76,-112.78,17.6,4.7
4350,guanare,20,ve,2018-04-02 22:00:00,78,9.04,-69.74,78.8,4.18
4351,lubaczow,0,pl,2018-04-02 22:30:00,92,50.16,23.12,28.4,4.47
4352,kingsville,90,us,2018-04-02 22:56:00,83,27.52,-97.86,77.0,14.99
4353,alvinopolis,36,br,2018-04-02 23:19:37,94,-20.11,-43.05,65.65,2.95
4354,uyuni,0,bo,2018-04-02 23:19:29,16,-20.46,-66.82,31.36,6.08
4355,statesville,90,us,2018-04-02 22:54:00,48,35.78,-80.89,68.0,4.7
4356,weston,1,us,2018-04-02 22:56:00,71,42.37,-71.3,35.6,1.83
4357,alto araguaia,92,br,2018-04-02 23:19:39,96,-17.32,-53.22,68.62,4.29
4358,pushkinskiye gory,88,ru,2018-04-02 23:19:40,89,57.02,28.91,31.45,20.29
4359,bang lamung,20,th,2018-04-02 22:30:00,62,12.97,100.91,84.2,6.93
4360,cerrik,0,al,2018-04-02 22:50:00,93,41.03,19.98,41.0,3.36
4361,kihei,90,us,2018-04-02 22:41:00,94,20.76,-156.45,77.0,19.46
4362,esfahan,0,ir,2018-04-02 22:30:00,26,32.66,51.68,44.6,9.17
4363,chachapoyas,100,pe,2018-04-02 23:19:33,96,-6.23,-77.87,58.45,1.95
4364,coracora,0,pe,2018-04-02 23:19:42,82,-15.02,-73.78,29.56,2.51
4365,phalodi,0,in,2018-04-02 23:19:34,41,27.13,72.36,80.32,7.65
4366,gordeyevka,68,ru,2018-04-02 23:19:42,88,52.96,31.97,31.54,13.58
4367,bantry,92,ie,2018-04-02 23:19:35,99,51.68,-9.45,47.38,5.41
4368,elban,48,ru,2018-04-02 23:19:35,47,50.1,136.51,31.72,12.8
4369,jaguarari,0,br,2018-04-02 23:17:40,65,-10.26,-40.2,72.67,7.31
4370,campina grande do sul,0,br,2018-04-02 22:00:00,77,-25.3,-49.05,66.2,4.7
4371,prachatice,88,cz,2018-04-02 23:19:44,75,49.01,14.0,35.77,2.73
4372,basoko,64,cd,2018-04-02 23:19:36,98,1.23,23.61,70.51,4.18
4373,adiake,0,ci,2018-04-02 23:00:00,83,5.29,-3.3,82.4,6.93
4374,ellsworth,1,us,2018-04-02 21:56:00,100,44.54,-68.42,32.0,5.82
4375,sao jose de ribamar,75,br,2018-04-02 23:00:00,94,-2.56,-44.05,77.0,2.24
4376,ingersoll,90,ca,2018-04-02 23:00:00,69,43.04,-80.88,33.8,3.36
4377,alanya,0,tr,2018-04-02 23:19:47,100,36.55,32.0,51.52,8.1
4378,castlemaine,0,au,2018-04-02 23:19:47,58,-37.07,144.22,68.26,6.53
4379,paoua,20,cf,2018-04-02 23:19:48,67,7.24,16.43,75.64,11.23
4380,paharpur,48,pk,2018-04-02 23:19:40,75,32.1,70.97,70.42,3.96
4381,srednebelaya,20,ru,2018-04-02 22:30:00,32,50.66,128.01,32.0,22.37
4382,peace river,75,ca,2018-04-02 23:00:00,51,56.23,-117.29,14.0,4.7
4383,ouro fino,24,br,2018-04-02 23:19:41,96,-22.28,-46.37,62.68,2.95
4384,atakpame,36,tg,2018-04-02 23:19:50,87,7.53,1.13,75.28,5.41
4385,cuenca,92,es,2018-04-02 23:19:42,96,40.07,-2.13,43.96,3.74
4386,eura,0,fi,2018-04-02 22:50:00,68,61.13,22.13,28.4,9.17
4387,amazar,48,ru,2018-04-02 23:19:42,30,53.86,120.88,14.98,9.1
4388,wahpeton,90,us,2018-04-02 22:51:00,92,46.27,-96.61,28.4,8.05
4389,katy,90,us,2018-04-02 22:55:00,88,29.79,-95.82,73.4,12.75
4390,arantangi,0,in,2018-04-02 23:19:44,98,10.17,78.99,80.59,4.63
4391,glubokiy,92,ru,2018-04-02 23:19:53,100,48.52,40.33,45.04,14.92
4392,druskininkai,0,lt,2018-04-02 23:19:45,90,54.02,23.98,26.23,7.43
4393,ibate,0,br,2018-04-02 22:00:00,88,-21.95,-48.0,73.4,3.18
4394,waraseoni,0,in,2018-04-02 23:19:46,23,21.76,80.05,86.26,4.18
4395,begun,0,in,2018-04-02 23:19:55,24,24.99,75.01,82.39,9.66
4396,businga,32,cd,2018-04-02 23:19:47,97,3.34,20.89,70.42,3.18
4397,payyannur,0,in,2018-04-02 23:19:47,100,12.1,75.2,83.29,3.29
4398,tlalnepantla,75,mx,2018-04-02 22:47:00,33,19.54,-99.2,71.6,5.82
4399,logumkloster,75,dk,2018-04-02 22:50:00,100,55.06,8.96,37.4,14.99
4400,havelock,56,nz,2018-04-02 23:19:57,69,-41.28,173.77,69.79,9.33
4401,chaumont,0,fr,2018-04-02 23:00:00,57,48.11,5.14,50.0,5.82
4402,landskrona,75,se,2018-04-02 22:50:00,80,55.87,12.83,37.4,8.05
4403,kyshtovka,24,ru,2018-04-02 23:19:49,88,56.56,76.62,20.11,13.91
4404,eirunepe,68,br,2018-04-02 23:19:50,87,-6.66,-69.87,75.55,3.4
4405,tarancon,75,es,2018-04-02 23:00:00,100,40.01,-3.01,51.8,11.41
4406,oliva,12,es,2018-04-02 23:20:00,99,38.92,-0.12,54.49,5.19
4407,ladwa,68,in,2018-04-02 23:19:52,62,30.0,77.05,78.07,7.65
4408,aleppo,68,sy,2018-04-02 23:19:52,61,36.2,37.17,48.01,2.62
4409,hobbs,1,us,2018-04-02 22:55:00,11,32.7,-103.14,68.0,9.17
4410,karlshamn,64,se,2018-04-02 22:50:00,86,56.17,14.86,28.4,3.36
4411,golspie,75,gb,2018-04-02 22:50:00,64,57.97,-3.98,37.4,16.11
4412,mombetsu,75,jp,2018-04-02 22:00:00,62,44.35,143.35,55.4,16.11
4413,baiyin,0,cn,2018-04-02 22:00:00,22,36.55,104.13,55.4,8.95
4414,ust-ordynskiy,0,ru,2018-04-02 22:30:00,39,52.8,104.75,28.4,13.42
4415,mlonggo,8,id,2018-04-02 23:19:55,77,-6.53,110.7,88.06,3.62
4416,nam som,75,th,2018-04-02 22:30:00,54,17.77,102.19,82.4,4.7
4417,huangmei,48,cn,2018-04-02 23:19:55,100,30.1,115.95,69.88,4.29
4418,glamoc,0,ba,2018-04-02 23:19:55,80,44.05,16.85,28.93,2.06
4419,espanola,64,ca,2018-04-02 23:19:56,69,46.27,-81.77,26.32,4.41
4420,duekoue,8,ci,2018-04-02 23:19:56,90,6.74,-7.35,74.2,4.85
4421,agdam,36,az,2018-04-02 23:19:56,81,39.99,46.93,38.11,2.95
4422,dabola,76,gn,2018-04-02 23:20:05,91,10.74,-11.11,65.2,2.73
4423,russkiy,48,ru,2018-04-02 23:20:05,72,44.21,40.02,43.78,9.55
4424,shirokiy,92,ru,2018-04-02 23:19:57,95,53.87,39.17,33.16,7.09
4425,iraucuba,20,br,2018-04-02 23:20:06,95,-3.75,-39.78,71.5,2.73
4426,rupert,1,us,2018-04-02 22:53:00,47,42.62,-113.68,32.0,13.87
4427,warren,1,us,2018-04-02 22:36:00,51,42.48,-83.03,37.4,3.96
4428,pedasi,0,pa,2018-04-02 23:19:59,90,7.53,-80.03,77.89,16.04
4429,chisec,0,gt,2018-04-02 23:20:07,66,15.81,-90.29,68.26,2.39
4430,muncar,24,id,2018-04-02 23:19:59,82,-8.43,114.34,85.09,4.74
4431,matelica,20,it,2018-04-02 23:19:59,87,43.26,13.01,37.66,2.51
4432,zelenoborskiy,92,ru,2018-04-02 23:20:00,88,66.84,32.36,29.29,12.46
4433,subate,0,lv,2018-04-02 23:20:08,87,56.01,25.91,28.75,14.81
4434,riwaka,56,nz,2018-04-02 23:20:00,87,-41.08,173.0,65.74,8.88
4435,torzhok,80,ru,2018-04-02 23:20:00,94,57.04,34.97,33.07,13.8
4436,wote,68,ke,2018-04-02 23:20:01,99,-1.78,37.63,63.49,2.39
4437,lugoba,92,tz,2018-04-02 23:20:01,100,-6.46,38.33,70.87,2.62
4438,nuevo laredo,0,mx,2018-04-02 23:20:10,50,21.35,-98.18,83.47,13.24
4439,front royal,90,us,2018-04-02 22:56:00,75,38.92,-78.19,46.4,3.36
4440,ormond beach,40,us,2018-04-02 22:53:00,94,29.29,-81.06,73.4,3.36
4441,anzio,0,it,2018-04-02 22:55:00,93,41.45,12.63,50.0,9.17
4442,epe,8,ng,2018-04-02 23:20:10,91,6.59,3.98,78.97,6.98
4443,barroquinha,48,br,2018-04-02 23:20:11,94,-3.02,-41.13,76.99,4.52
4444,russkiy aktash,0,ru,2018-04-02 22:30:00,88,55.04,52.12,32.0,17.9
4445,gondanglegi,12,id,2018-04-02 23:20:12,88,-7.75,112.01,82.57,4.85
4446,mount darwin,92,zw,2018-04-02 23:20:03,93,-16.77,31.58,64.84,6.2
4447,klaebu,20,no,2018-04-02 22:50:00,92,63.3,10.48,28.4,6.93
4448,rokytne,0,ua,2018-04-02 23:20:12,92,51.27,27.23,33.52,8.21
4449,valkeala,90,fi,2018-04-02 22:50:00,92,60.94,26.8,28.4,9.17
4450,dharchula,76,in,2018-04-02 23:20:05,75,29.85,80.53,40.81,1.72
4451,vredendal,56,za,2018-04-02 23:20:05,94,-31.68,18.49,55.57,3.4
4452,kerikeri,8,nz,2018-04-02 23:20:05,48,-35.23,173.95,75.37,2.51
4453,tobol,0,kz,2018-04-02 23:20:06,64,52.68,62.58,17.32,4.29
4454,port shepstone,32,za,2018-04-02 23:20:14,92,-30.74,30.45,74.11,4.52
4455,upig,40,ph,2018-04-02 23:00:00,55,15.02,120.99,89.6,6.93
4456,otavi,32,na,2018-04-02 23:20:06,55,-19.64,17.34,57.64,8.21
4457,venado,44,mx,2018-04-02 23:20:06,45,22.93,-101.09,65.74,3.62
4458,avenal,40,us,2018-04-02 22:56:00,48,36.0,-120.13,69.8,10.29
4459,saint-marc,36,ht,2018-04-02 23:20:07,100,19.1,-72.7,67.81,3.29
4460,pesaro,0,it,2018-04-02 22:55:00,71,43.91,12.91,51.8,5.82
4461,coroico,88,bo,2018-04-02 22:00:00,86,-16.19,-67.73,39.2,6.93
4462,pointe michel,88,dm,2018-04-02 23:20:08,98,15.25,-61.38,78.43,13.8
4463,paros,0,gr,2018-04-02 22:50:00,81,37.08,25.15,53.6,6.93
4464,gayeri,36,bf,2018-04-02 23:20:08,55,12.65,0.49,73.75,2.39
4465,lebedinyy,56,ru,2018-04-02 23:20:08,48,58.52,125.52,8.77,9.44
4466,roblin,0,ca,2018-04-02 23:20:17,59,51.23,-101.35,-3.02,6.2
4467,cordoba,92,es,2018-04-02 23:20:17,100,37.88,-4.77,52.69,5.64
4468,puteyets,64,ru,2018-04-02 23:20:09,73,65.17,57.09,17.86,9.78
4469,joshimath,24,in,2018-04-02 23:17:31,100,30.57,79.57,16.42,1.39
4470,serra,0,br,2018-04-02 22:00:00,88,-20.13,-40.31,78.8,9.17
4471,skagen,88,dk,2018-04-02 23:20:10,100,57.72,10.58,34.87,14.03
4472,basudebpur,0,in,2018-04-02 23:20:10,95,21.14,86.74,82.48,3.62
4473,darovskoy,92,ru,2018-04-02 23:20:10,95,58.77,47.96,32.71,14.03
4474,varangaon,8,in,2018-04-02 23:20:10,25,21.01,75.91,86.8,5.75
4475,jiaozuo,0,cn,2018-04-02 23:20:10,36,35.21,113.25,77.44,8.21
4476,mumbwa,0,zm,2018-04-02 23:20:11,84,-14.99,27.06,60.88,7.2
4477,decatur,1,us,2018-04-02 22:53:00,93,35.51,-84.79,62.6,3.29
4478,albury,8,au,2018-04-02 23:00:00,36,-36.08,146.92,78.8,4.7
4479,alice town,0,bs,2018-04-02 23:20:11,100,25.72,-79.3,74.74,16.26
4480,santiago,88,br,2018-04-02 23:20:11,96,-29.19,-54.87,65.56,1.16
4481,escanaba,90,us,2018-04-02 21:56:00,68,45.75,-87.06,30.2,10.29
4482,petropavl,0,kz,2018-04-02 22:30:00,92,54.87,69.13,17.6,6.71
4483,ghanzi,0,bw,2018-04-02 23:20:12,64,-21.7,21.65,58.27,9.22
4484,port alberni,75,ca,2018-04-02 23:00:00,52,49.24,-124.81,44.6,4.7
4485,erdenet,0,mn,2018-04-02 23:20:12,47,49.03,104.04,25.06,4.74
4486,megion,0,ru,2018-04-02 22:30:00,77,61.04,76.11,3.2,6.71
4487,arcachon,12,fr,2018-04-02 23:00:00,81,44.65,-1.18,51.8,5.82
4488,jever,92,de,2018-04-02 22:20:00,93,53.57,7.9,46.4,8.05
4489,valleyview,0,ca,2018-04-02 23:20:13,69,55.07,-117.28,3.19,3.06
4490,canavieiras,8,br,2018-04-02 23:20:13,89,-15.68,-38.95,75.82,4.52
4491,yichang,0,cn,2018-04-02 23:20:22,82,30.77,111.32,75.37,0.16
4492,benjamin hill,20,mx,2018-04-02 23:20:14,16,30.17,-111.1,68.89,10.33
4493,diffa,0,ne,2018-04-02 23:20:23,29,13.32,12.61,66.01,6.42
4494,nardaran,40,az,2018-04-02 22:30:00,87,40.56,50.01,50.0,16.11
4495,canico,20,pt,2018-04-02 23:00:00,67,32.63,-16.85,60.8,6.93
4496,ajaccio,0,fr,2018-04-02 23:00:00,76,41.93,8.74,57.2,4.7
4497,enterprise,20,us,2018-04-02 22:56:00,64,45.43,-117.28,33.8,5.82
4498,floro,0,no,2018-04-02 22:50:00,68,61.6,5.03,30.2,8.05
4499,brunsbuttel,92,de,2018-04-02 22:50:00,100,53.9,9.15,44.6,5.82
4500,chateaubelair,20,vc,2018-04-02 22:00:00,74,13.28,-61.25,80.6,16.11
4501,divnogorsk,40,ru,2018-04-02 22:30:00,73,55.96,92.38,26.6,6.71
4502,rio branco,75,br,2018-04-02 22:00:00,88,-9.98,-67.82,77.0,4.7
4503,khromtau,0,kz,2018-04-02 23:20:18,76,50.26,58.44,20.47,8.99
4504,raahe,92,fi,2018-04-02 22:50:00,92,64.68,24.47,26.6,9.17
4505,imphal,76,in,2018-04-02 23:20:18,69,24.8,93.94,73.21,2.95
4506,solenzo,32,bf,2018-04-02 23:20:18,35,12.18,-4.08,75.01,5.97
4507,kungalv,75,se,2018-04-02 22:50:00,58,57.87,11.98,24.8,6.93
4508,cuenca,90,ec,2018-04-02 22:00:00,93,-2.9,-79.0,55.4,3.36
4509,formosa,24,br,2018-04-02 23:20:28,91,-15.55,-47.33,66.01,2.84
4510,kamarion,20,gr,2018-04-02 22:50:00,71,36.8,25.82,51.8,6.93
4511,sigulda,0,lv,2018-04-02 22:50:00,92,57.15,24.86,30.2,6.93
4512,los zacatones,5,mx,2018-04-02 22:45:00,18,22.95,-102.05,60.8,5.82
4513,mweka,92,cd,2018-04-02 23:20:21,100,-4.85,21.56,70.6,2.28
4514,capitan bado,24,py,2018-04-02 23:20:29,92,-23.27,-55.53,66.82,2.51
4515,joson,100,ph,2018-04-02 23:20:30,99,15.93,120.99,68.62,2.73
4516,khanu woralaksaburi,8,th,2018-04-02 23:20:22,82,16.06,99.86,85.27,3.96
4517,kem,92,ru,2018-04-02 23:20:22,92,64.96,34.58,37.57,9.89
4518,nata,12,bw,2018-04-02 23:20:22,51,-20.21,26.19,66.64,10.67
4519,zvenigovo,0,ru,2018-04-02 22:30:00,93,55.97,48.02,32.0,11.18
4520,menomonie,90,us,2018-04-02 23:04:00,92,44.88,-91.92,30.2,8.05
4521,mudon,12,mm,2018-04-02 23:20:23,62,16.26,97.73,88.78,3.06
4522,kasempa,56,zm,2018-04-02 23:20:23,92,-13.46,25.83,64.66,6.64
4523,pandamatenga,0,bw,2018-04-02 23:20:23,85,-18.54,25.64,58.09,8.66
4524,morropon,76,pe,2018-04-02 23:20:32,100,-5.18,-79.97,64.39,2.39
4525,jining,0,cn,2018-04-02 23:20:24,87,35.41,116.58,78.79,7.65
4526,muroran,75,jp,2018-04-02 22:35:00,93,42.32,140.98,51.8,13.87
4527,wahiawa,90,us,2018-04-02 22:57:00,100,21.5,-158.02,75.2,9.17
4528,smolenka,0,ru,2018-04-02 22:30:00,79,54.28,56.05,23.0,4.47
4529,la florida,75,hn,2018-04-02 23:00:00,49,14.11,-87.17,73.4,9.17
4530,ferme-neuve,64,ca,2018-04-02 23:20:34,63,46.7,-75.45,24.97,4.85
4531,eyemouth,88,gb,2018-04-02 22:50:00,100,55.87,-2.09,39.2,5.82
4532,pawai,0,in,2018-04-02 23:20:35,36,24.27,80.17,82.66,4.29
4533,san gabriel,5,mx,2018-04-02 22:46:00,28,21.13,-100.83,71.6,5.82
4534,contai,80,in,2018-04-02 23:20:36,89,21.78,87.75,80.77,4.63
4535,fez,75,ma,2018-04-02 23:00:00,100,34.03,-5.02,55.4,4.7
4536,puerto carreno,56,co,2018-04-02 23:20:28,83,6.19,-67.49,72.67,4.29
4537,bayburt,20,tr,2018-04-02 23:20:29,100,40.26,40.22,22.0,2.73
4538,mangit,90,uz,2018-04-02 22:30:00,87,40.6,70.96,53.6,2.24
4539,sakata,40,jp,2018-04-02 22:00:00,52,38.92,139.93,68.0,16.11
4540,khatima,12,in,2018-04-02 23:20:29,54,28.92,79.97,75.19,6.64
4541,el porvenir,20,hn,2018-04-02 23:00:00,88,15.75,-86.9,77.0,1.72
4542,la gomera,20,gt,2018-04-02 23:20:38,87,14.09,-91.05,83.65,4.74
4543,cheremukhovo,80,ru,2018-04-02 23:20:39,91,56.23,46.23,35.14,12.01
4544,pedernales,80,ec,2018-04-02 23:20:31,97,0.07,-80.05,71.05,3.4
4545,easton,1,us,2018-04-02 22:55:00,95,40.69,-75.21,37.4,3.36
4546,ontario,90,us,2018-04-02 22:58:00,67,34.07,-117.65,64.4,12.75
4547,letlhakane,0,bw,2018-04-02 23:20:40,75,-21.42,25.59,60.79,12.24
4548,sarahan,68,in,2018-04-02 23:20:32,100,31.51,77.79,21.1,0.83
4549,sao borja,36,br,2018-04-02 23:20:32,91,-28.66,-56.0,68.89,3.06
4550,matata,12,nz,2018-04-02 23:20:41,98,-37.89,176.76,69.16,10.45
4551,amalner,0,in,2018-04-02 23:20:33,39,21.04,75.07,81.04,5.08
4552,binga,68,cd,2018-04-02 23:20:33,97,0.52,29.32,65.11,3.18
4553,grand-lahou,24,ci,2018-04-02 23:20:42,89,5.24,-5.0,78.79,6.64
4554,endicott,1,us,2018-04-02 22:56:00,59,42.1,-76.05,33.8,5.82
4555,berga,36,es,2018-04-02 23:00:00,87,42.1,1.85,51.8,2.17
4556,mayya,40,ru,2018-04-02 22:30:00,60,61.74,130.28,8.6,15.66
4557,pingshan,8,cn,2018-04-02 23:20:43,41,28.83,104.35,80.68,3.62
4558,sagna,0,ro,2018-04-02 23:00:00,80,46.97,27.01,37.4,4.7
4559,etchojoa,5,mx,2018-04-02 22:55:00,39,26.91,-109.62,66.2,5.82
4560,san miguel,8,bo,2018-04-02 23:20:45,92,-10.85,-65.44,76.27,2.06
4561,cradock,68,za,2018-04-02 23:20:45,94,-32.16,25.62,53.86,1.95
4562,southbridge,1,us,2018-04-02 22:56:00,92,42.08,-72.03,35.6,4.97
4563,veinticinco de mayo,0,ar,2018-04-02 23:20:37,96,-27.38,-54.75,63.04,2.62
4564,la peca,88,pe,2018-04-02 23:20:46,100,-5.61,-78.44,63.85,2.06
4565,horsham,0,au,2018-04-02 23:20:38,66,-36.71,142.2,68.89,6.64
4566,umarizal,80,br,2018-04-02 23:20:38,98,-5.99,-37.82,71.68,3.18
4567,chlum u trebone,80,cz,2018-04-02 23:20:38,78,48.96,14.93,36.49,2.73
4568,chenghai,20,cn,2018-04-02 22:00:00,65,23.46,116.77,77.0,4.47
4569,somotillo,64,ni,2018-04-02 23:20:48,49,13.04,-86.91,81.49,3.51
4570,pueblo nuevo,0,mx,2018-04-02 23:20:40,71,23.99,-106.96,67.63,2.28
4571,akhtanizovskaya,0,ru,2018-04-02 22:30:00,86,45.32,37.1,41.0,4.47
4572,shahr-e babak,8,ir,2018-04-02 23:20:40,28,30.12,55.12,41.44,5.97
4573,esmeralda,40,cu,2018-04-02 22:50:00,78,21.85,-78.12,73.4,8.05
4574,yongan,100,cn,2018-04-02 23:20:49,94,39.7,113.69,41.44,5.19
4575,paragominas,92,br,2018-04-02 23:20:50,99,-3.0,-47.35,73.12,3.62
4576,paso de los toros,24,uy,2018-04-02 23:20:42,87,-32.81,-56.52,64.39,9.89
4577,afikpo,32,ng,2018-04-02 23:20:42,96,5.88,7.92,72.67,4.85
4578,marathon,8,ca,2018-04-02 23:20:42,91,48.72,-86.38,16.42,9.22
4579,butte,40,us,2018-04-02 22:53:00,78,46.01,-112.54,15.8,3.36
4580,ramotswa,0,bw,2018-04-02 23:00:00,100,-24.87,25.87,60.8,2.24
4581,fort pierce,1,us,2018-04-02 22:55:00,78,27.45,-80.33,73.4,10.29
4582,butajira,32,et,2018-04-02 23:20:43,99,8.12,38.38,48.28,2.51
4583,verkhoturye,80,ru,2018-04-02 23:20:43,86,58.86,60.81,24.07,2.95
4584,shebunino,92,ru,2018-04-02 23:20:43,92,57.66,40.04,35.14,15.93
4585,victoria point,40,au,2018-04-02 23:00:00,54,-27.58,153.3,82.4,12.75
4586,lake city,90,us,2018-04-02 22:56:00,33,38.03,-107.32,46.4,11.41
4587,nauta,44,pe,2018-04-02 23:20:44,93,-4.51,-73.58,77.17,4.63
4588,provost,0,ca,2018-04-02 23:20:44,58,52.35,-110.26,-3.02,3.96
4589,trinidad,76,cu,2018-04-02 22:58:00,83,21.81,-79.98,73.4,6.93
4590,ust-kan,76,ru,2018-04-02 23:20:53,76,50.93,84.77,20.65,2.51
4591,peresichna,90,ua,2018-04-02 22:30:00,93,50.02,35.98,35.6,6.71
4592,jibert,0,ro,2018-04-02 23:20:54,84,46.0,25.07,26.86,2.17
4593,san lawrenz,20,mt,2018-04-02 22:45:00,93,36.06,14.2,50.0,8.05
4594,sebastian,1,us,2018-04-02 22:56:00,78,27.82,-80.47,73.4,10.29
4595,cobija,12,bo,2018-04-02 23:20:58,93,-11.03,-68.77,75.28,2.39
4596,copaceni,0,ro,2018-04-02 23:20:58,82,45.0,23.98,28.84,3.06
4597,siirt,92,tr,2018-04-02 23:20:50,53,37.93,41.94,50.8,2.39
4598,buritis,64,br,2018-04-02 23:20:59,63,-15.62,-46.42,76.09,3.18
4599,nongpoh,40,in,2018-04-02 23:00:00,74,25.9,91.88,80.6,3.18
